841439984301269000, B1 13121 Rit 30698 Amsterdam Oosterpark 1091AC 9 OLVGO seh https://t.co/N8epVfzv9c #p2000, 52.3591188, 4.916442, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1489449900113, , , 
841441542132904000, //yea, babe, no way// @ Melkweg Amsterdam https://t.co/a7Kfks2ce9, 52.36501, 4.88161, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 49190042, nl, 1489450271529, , , 
841443869627699200, A1 13119 Rit 30699 Amsterdam Hilversumstraat 1024JV 61 https://t.co/EXj1yQjFPW #p2000, 52.3894176, 4.9575899, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1489450826447, , , 
841446573565444100, Sala de conciertos. @ Het Concertgebouw Amsterdam https://t.co/nsGchRA0EG, 52.35621485, 4.87930128, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 27466659, nl, 1489451471116, , , 
841448785276461000, A1 13162 Rit 30703 Amsterdam Louis Bouwmeesterstraat 1065NS 377 De Drie Hoven Seniorencentrum https://t.co/dz96trTOOA #p2000, 52.3547932, 4.8227469, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1489451998429, , , 
841448937944952800, A1 13115 Rit 30704 Amsterdam Louis Bouwmeesterstraat 1065NS 377 De Drie Hoven Seniorencentrum https://t.co/tAdRTyCdDQ #p2000, 52.3547932, 4.8227469, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1489452034828, , , 
841449158062047200, P 1 Reanimatie De Drie Hoven Seniorencentrum , Louis Bouwmeesterstraat 377 Amsterdam [ 13GG02 13ASP ] https://t.co/CvRpvKSRzM #p2000, 52.3566484, 4.8213952, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1489452087308, , , 
841449168510042100, Kijk Rasskulz zijn nieuwe video #RENNEN! Link in @rasskulztv bio 🔥🔥🔥 @ Ziggo Dome https://t.co/7tgrGucBSG, 52.31375, 4.93771, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 194529551, nl, 1489452089799, , , 
841450376062730200, Werk werk werk werk werk (@ level 21 menara maybank) https://t.co/BD5AcKGyVp, 3.14767109, 101.69988823, <a href="http://foursquare.com" rel="nofollow">Foursquare</a>, 147090164, nl, 1489452377702, , , 
841453798228914200, 3 maart 2017, Balloërveld, Balloo, Aa en Hunze, Drenthe, Nederland

Vier uur lang liep ik door… https://t.co/ZfGyOMWmCE, 53.0233, 6.6408, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 106155357, nl, 1489453193610, , , 
841453825965846500, Amsterdam •
•
•
•
•
#visualsoflife #amsterdam #amsterdamcity #netherlands… https://t.co/ioukpgQfmf, 52.3731, 4.8922, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 10678032, nl, 1489453200223, , , 
841457366403022800, Sp @ Wildcat Stadium https://t.co/U7gpRBN8zy, 31.32520707, -92.42350771, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 1411263762, nl, 1489454044329, , , 
841464652190142500, #bambam #quizmasterodog DE PRIJZEN ZIJN WEER BINNEN GEKOMEN OP HQ #pubquizboomchicago… https://t.co/lm3DbG8z24, 52.3731, 4.8922, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 24904608, nl, 1489455781396, , , 
841466208344002600, #NEEDE #LFL03 | A1 7161LW __  Diepenheimseweg Neede Ongeval letsel 13911 MKA NOORD OOST NEDERLAND | https://t.co/yjep5fv3cc, 52.1714092, 6.5919179, <a href="http://112alarm.net" rel="nofollow">112alarm Lifeliners</a>, 358650021, nl, 1489456152412, , , 
841471662369448000, A2 13105 Rit 30715 Amsterdam Meer en Vaart 1068LE 284 B Celle,complex Noord West https://t.co/BKhhJBk5su #p2000, 52.3614459, 4.8063813, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1489457452753, , , 
841472108538560500, ah, Amsterdam ❤ #iamsterdam #holland🇳🇱 #history #windmill #nofilter… https://t.co/dZzD7Jdwhf, 52.32463258, 4.89404784, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 97568432, nl, 1489457559128, , , 
