839888963812884500,vvd, 52.18124648, 5.41594409, Grote onzekerheid door opschorting wet dba volgens poll @onl @BiesheuvelHans #vvdondernemersevent https://t.co/HKRztbdo2x
839894482288013300,d66, 52.23444982, 4.83512639, Uitspraak Pechtold: "Flevoland zou eigenlijk één gemeente moeten zijn" zorgde voor veel ophef bij Almeerse politici https://t.co/UoZnEveAOM
839901493180444700,vvd, 52.18125407, 5.41595308, Compliment uit de zaal voor @VVD Het zit weer mee stem vvd! #vvdondernemersevent https://t.co/MESkXVKdBy
839908722948341800,vvd, 52.18126732, 5.41598305, Debat moet de komende dagen niet over herverdelen gaan maar over de taart vergroten @VVD pak die handschoen op vraagr @BiesheuvelHans
839910067222810600,gl, 51.45, 5.46667, De zaal begint vol te lopen voor het debat van Eindhoven #verkiezingen #tk17 #15maart groenlinks… https://t.co/l111pBdLdm
839913088832966700,vvd, 52.09009009, 4.31079952, @Jet_030 idem Den Haag centraal station. De @vvd zit een potje te liegen.
839916173575737300,pvda, 52.24395364, 5.1674388, Asscher vs Roemer. Morgen in eenvandaag   ! Vandaag vooruitblik in de #NieuwstrendPolitiek… https://t.co/SIGOWdkvWx
839916173575737300,sp, 52.24395364, 5.1674388, Asscher vs Roemer. Morgen in eenvandaag   ! Vandaag vooruitblik in de #NieuwstrendPolitiek… https://t.co/SIGOWdkvWx
839920124610084900,gl, 52.31232, 4.9442199, Groen rechts  groen links. Applaus! 🎶#groenlinks #jesse #letsdothis @ AFAS Live https://t.co/u4josBJL7c
839921429898387500,vvd, 52.079464, 4.31275, Nam vandaag de (voorlopig) laatste Haagse Zaken op  over Mark Rutte… https://t.co/ht6R704Owy
839951837767819300,vvd, 51.48333333, 5.65, Zoek de verschillen...Net thuis na een rondje plakken.  #vvd #vvdHelmond #Heelnormaal #TKV2017… https://t.co/3yARCYby7D
839963878402449400,d66, 52.08035, 4.31396, Now that's what I call TARGETING! D66 weet waar ze moeten zijn.. In de abri tegenover het… https://t.co/2DdA4OsK5J
840121886285553700,vvd, 52.12625414, 5.19519719, Roos kan niet wachten zo meteen mee campagne voeren @VVDBilt @VVD https://t.co/1ocm3J14UG
840130173366296600,pvda, 51.5920853, 4.7882447, @RedelijkThymen @HetAapKanaal PvdA??
840131158788599800,pvv, 51.5920853, 4.7882447, @HetAapKanaal @RedelijkThymen wss bedoelt hij pvv..
840131284319973400,d66, 51.5920853, 4.7882447, @HetAapKanaal @RedelijkThymen en D66 is niet links  maar zit tussen rechts en links in
840161206405013500,gl, 52.91889, 5.74197, Ben jij al in de stemming? #vote #groenlinks #stemmen #verkiezingen @ AriebruinsmA https://t.co/vT4SczEEVC
840176474334384100,vvd, 51.18918919, 4.16850271, En wij hebben de graaiers betaald.Wat nu @johncrombez @wbeke @RuttenGwendolyn ? https://t.co/lSfFTxoIMN
840187414207483900,vvd, 52.05837672, 4.22934108, @volkskrant gaat de PvdA zelfs de VVD aftroeven met het aantal oplichters.
840187414207483900,pvda, 52.05837672, 4.22934108, @volkskrant gaat de PvdA zelfs de VVD aftroeven met het aantal oplichters.
840191288364396500,pvda, 52.05837906, 4.22935641, @volkskrant jullie van de Volkskrant zijn een stel huichelaars. Wel de poen opstrijken van PvdA en dan dit commentaar.
840194738095587300,vvd, 52.05837903, 4.22938561, @telegraaf wat is het nu VDP of VVD.VDD staat niet op de kandidatenlijst.
840199359098695700,vvd, 52.4380655, 4.8292739, Als je niet wilt dat de #VVD gaat regeren moet je zeker niet op het #CDA of #D66 stemmen
840199359098695700,cda, 52.4380655, 4.8292739, Als je niet wilt dat de #VVD gaat regeren moet je zeker niet op het #CDA of #D66 stemmen
840199359098695700,d66, 52.4380655, 4.8292739, Als je niet wilt dat de #VVD gaat regeren moet je zeker niet op het #CDA of #D66 stemmen
840211686552424400,vvd, 52.3349075, 4.8731634, B1 13117 Rit 29380 Amsterdam De Boelelaan 1081HV 1117 VU 5D Holding cardiologie https://t.co/SHJvVDx7l9 #p2000
840236826786959400,d66, 53.21489054, 6.56532052, Politiek Café D66 (@ Synagoge in Groningen) https://t.co/XDPcXuvECt
840239766956326900,vvd, 52.70561254, 5.2923521, dame aan de deur met een #sp folder. Ik zeg  ik stem #vvd dus geen behoefte aan folder. De dame zegt ik ook maar ik doe dit als vrijwilliger
840239766956326900,sp, 52.70561254, 5.2923521, dame aan de deur met een #sp folder. Ik zeg  ik stem #vvd dus geen behoefte aan folder. De dame zegt ik ook maar ik doe dit als vrijwilliger
